result_rmse,result_corr
6.37002,-0.06545325108903499
result_rmse,result_corr
6.54044,0.0638469924918425
result_rmse,result_corr
6.4031754,-0.0078901612261277
result_rmse,result_corr
5.717907,-0.06753550735807613
